uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,received_at
'smartua-iot-r03','3436323818005700','2024-10-11T12:10:38.069320Z',3833927910,-103,-103,6.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDmsZSkDhoMCMerpLgGENeus8oDIPCEpb/KpekB','#fill#','2024-10-11T12:10:47.937664525Z','smartua-iot-r01','3133303726006500','2024-10-11T12:10:25.472325Z',1551634229,-109,-109,3.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC1nvDjBRoMCMerpLgGEIHgjcwDIIjO7aSU4OkB','#fill#','2024-10-11T12:10:47.937577307Z','smartua-iot-r06','503035414C284750','2024-10-11T12:10:37.063526Z',1535075995,-102,-102,6.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCbzf3bBRoMCMerpLgGEPuSqNwDIPiao83W3+kB','#fill#','2024-10-11T12:10:47.968949286Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:10:48.169952888Z'
'smartua-iot-r01','3133303726006500','2024-10-11T12:10:29.835153Z',1555996750,-99,-99,6.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDOwPrlBRoMCMyrpLgGEITC0psBILDhiMWk4OkB',5,'2024-10-11T12:10:52.299072606Z','smartua-iot-r03','3436323818005700','2024-10-11T12:10:42.431459Z',3838290438,-104,-104,2,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCG1J6mDhoMCMyrpLgGENmm0JsBIPDOwN/apekB',5,'2024-10-11T12:10:52.302701583Z','smartua-iot-r06','503035414C284750','2024-10-11T12:10:41.425997Z',1539438532,-80,-80,7,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDE74feBRoMCMyrpLgGEPX39qIBIKCrv+3m3+kB',5,'2024-10-11T12:10:52.311734432Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:10:52.532694950Z'
'smartua-iot-r03','3436323818005700','2024-10-11T12:12:15.289445Z',3931148134,-109,-109,0.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDmnsLSDhoLCKmspLgGEKzO4Vcg8MzA1bSo6QE=',7,'2024-10-11T12:12:25.160378850Z','smartua-iot-r05','3730392055004100','2024-10-11T12:12:09.558644Z',3931337823,-89,-89,7.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDf6M3SDhoLCKmspLgGEPOkrlggmKb6r7Wo6QE=',7,'2024-10-11T12:12:25.159116732Z','smartua-iot-r01','3133303726006500','2024-10-11T12:12:02.691671Z',1648854326,-103,-103,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC2ip6SBhoLCKmspLgGEOndhlkg8LWBu/7i6QE=',7,'2024-10-11T12:12:25.159418947Z','smartua-iot-r06','503035414C284750','2024-10-11T12:12:14.282623Z',1632296292,-108,-108,4.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDkuquKBhoLCKmspLgGEK3W/GIgoJ3D48Di6QE=',7,'2024-10-11T12:12:25.177610712Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:12:25.391709811Z'
'smartua-iot-r05','3730392055004100','2024-10-11T12:12:14.958887Z',3936738036,-90,-90,6.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABD0tZfVDhoMCK6spLgGEIX4/JcCIKCS/b7JqOkB',4,'2024-10-11T12:12:30.560961358Z','smartua-iot-r06','503035414C284750','2024-10-11T12:12:19.683352Z',1637696508,-107,-107,6.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD8h/WMBhoMCK6spLgGEO2P1KECIOCgxvLU4ukB',4,'2024-10-11T12:12:30.577502360Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:12:30.792986784Z'
'smartua-iot-r01','3133303726006500','2024-10-11T12:13:25.658422Z',1731822061,-114,-114,-1.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDtg+a5BhoLCPyspLgGEJvpqUkgyIuOxbPl6QE=',2,'2024-10-11T12:13:48.126439413Z','smartua-iot-r06','503035414C284750','2024-10-11T12:13:37.250720Z',1715264203,-108,-108,4.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDLtfOxBhoLCPyspLgGEMOrmU4g+NHa7fXk6QE=',2,'2024-10-11T12:13:48.134040174Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:13:48.359229653Z'
'smartua-iot-r03','3436323818005700','2024-10-11T12:13:40.257650Z',4016116950,-99,-99,8.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDWqYT7DhoLCP6spLgGEJLg5UYg8MflmfGq6QE=','#fill#','2024-10-11T12:13:50.124795080Z','smartua-iot-r01','3133303726006500','2024-10-11T12:13:27.658740Z',1733823037,-96,-96,9,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC9lOC6BhoLCP6spLgGEMeI9EogyPyf/7rl6QE=','#fill#','2024-10-11T12:13:50.129752993Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:13:50.354819479Z'
'smartua-iot-r04','3530362049001700','2024-10-11T12:10:56.748751Z',2695647300,-86,-86,5.5,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABDEoLGFChoMCIKtpLgGEMuBxN0CIKCT5oi6geoB',3,'2024-10-11T12:13:54.705566686Z','smartua-iot-r01','3133303726006500','2024-10-11T12:13:32.241370Z',1738405749,-114,-114,-5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD17ve8BhoMCIKtpLgGEOnXlN8CIIjCuojM5ekB',3,'2024-10-11T12:13:54.709101379Z','smartua-iot-r06','503035414C284750','2024-10-11T12:13:43.834209Z',1721847899,-99,-99,9,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDboIW1BhoMCIKtpLgGEL+r1uYCIPjGh7GO5ekB',3,'2024-10-11T12:13:54.722242154Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:13:54.944539888Z'
'smartua-iot-r03','3436323818005700','2024-10-11T12:15:55.478830Z',4151338990,-110,-110,-3.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDuz8G7DxoMCIWupLgGEN/jva8BILDz1/jorukB',2,'2024-10-11T12:16:05.368013791Z','smartua-iot-r05','3730392055004100','2024-10-11T12:15:49.747234Z',4151528670,-97,-97,-1.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDemc27DxoMCIWupLgGEMi+9rABILCGkdPprukB',2,'2024-10-11T12:16:05.344331668Z','smartua-iot-r01','3133303726006500','2024-10-11T12:15:42.879672Z',1869044901,-104,-104,5.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCluZ37BhoMCIWupLgGEP+33rEBIIjJh96y6ekB',2,'2024-10-11T12:16:05.345446148Z','smartua-iot-r06','503035414C284750','2024-10-11T12:15:54.472744Z',1852487323,-107,-107,3.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCb7arzBhoMCIWupLgGENH5vrcBIPia5Yb16OkB',2,'2024-10-11T12:16:05.354551023Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:16:05.576223543Z'
'smartua-iot-r04','3530362049001700','2024-10-11T12:15:28.387433Z',2967288972,-96,-96,-9,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABCM+fSGCxoMCJKvpLgGEIqB1bIBIOCF0oGuieoB',3,'2024-10-11T12:18:26.346255297Z','smartua-iot-r01','3133303726006500','2024-10-11T12:18:03.880246Z',2010047161,-72,-72,9.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC5xbu+BxoMCJKvpLgGEJKR07MBIKjFloHA7ekB',3,'2024-10-11T12:18:26.349373504Z','smartua-iot-r05','3730392055004100','2024-10-11T12:18:10.748642Z',4292531102,-92,-92,5.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCep+v+DxoMCJKvpLgGEMydrLQBILDCqvb2sukB',3,'2024-10-11T12:18:26.351705433Z','smartua-iot-r03','3436323818005700','2024-10-11T12:18:16.480589Z',4292341438,-98,-98,8,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC+3d/+DxoMCJKvpLgGEJjyybUBILCs8pv2sukB',3,'2024-10-11T12:18:26.380795160Z','smartua-iot-r06','503035414C284750','2024-10-11T12:18:15.473729Z',1993489875,-92,-92,9.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDT+8i2BxoMCJKvpLgGEPaL4boBILiAhqqC7ekB',3,'2024-10-11T12:18:26.361708193Z','2024-10-11T12:18:26.583595930Z'
'smartua-iot-r06','503035414C284750','2024-10-11T12:20:19.403704Z',2117420124,-108,-108,-3.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDciNXxBxoMCI6wpLgGEIXw1pwBIOCOzIDQ8OkB',6,'2024-10-11T12:20:30.300438043Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:20:30.542622122Z'
'smartua-iot-r05','3730392055004100','2024-10-11T12:22:09.937348Z',236754269,-85,-85,7.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDdqvJwGgwIgbGkuAYQjdfLjgIgyOad/fG56QE=',4,'2024-10-11T12:22:25.540275962Z','smartua-iot-r03','3436323818005700','2024-10-11T12:22:15.669899Z',236564614,-105,-105,-4.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCG4eZwGgwIgbGkuAYQvNS5jwIg8JbmovG56QE=',4,'2024-10-11T12:22:25.569272892Z','smartua-iot-r01','3133303726006500','2024-10-11T12:22:03.067177Z',2249237337,-101,-101,4.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDZxsKwCBoMCIGxpLgGEMy/2Y8CIKin+Ie79OkB',4,'2024-10-11T12:22:25.542456614Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:22:25.774539817Z'
'smartua-iot-r05','3730392055004100','2024-10-11T12:22:15.325836Z',242142981,-90,-90,4.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCFnrtzGgwIhrGkuAYQj+DMxQMgiNfihoa66QE=',6,'2024-10-11T12:22:30.924072316Z','smartua-iot-r01','3133303726006500','2024-10-11T12:22:08.456546Z',2254626041,-101,-101,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD5uYuzCBoMCIaxpLgGEIX3h8oDIKjZvJHP9OkB',6,'2024-10-11T12:22:30.933287647Z','smartua-iot-r06','503035414C284750','2024-10-11T12:22:20.052017Z',2238069260,-105,-105,6.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCM9JirCBoMCIaxpLgGEOT//tEDIOD9yrqR9OkB',6,'2024-10-11T12:22:30.950927204Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:22:31.159350359Z'
'smartua-iot-r01','3133303726006500','2024-10-11T12:23:59.855648Z',2366026498,-71,-71,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCC5proCBoMCPaxpLgGEMzX9qcBIND/rJHu9+kB',6,'2024-10-11T12:24:22.324831014Z','smartua-iot-r03','3436323818005700','2024-10-11T12:24:12.457929Z',353353934,-91,-91,8.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDOgb+oARoMCPaxpLgGEK/iyqoBILDJpKykvekB',6,'2024-10-11T12:24:22.357740847Z','smartua-iot-r06','503035414C284750','2024-10-11T12:24:11.451357Z',2349469948,-83,-83,9.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD8oajgCBoMCPaxpLgGEJvlp7IBIOCwybqw9+kB',6,'2024-10-11T12:24:22.347615771Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:24:22.562031062Z'
'smartua-iot-r03','3436323818005700','2024-10-11T12:25:26.023393Z',426918910,-96,-96,7.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD+h8nLARoMCL+ypLgGEIKDoLYDILCw5rK2v+kB',3,'2024-10-11T12:25:35.919077250Z','smartua-iot-r01','3133303726006500','2024-10-11T12:25:13.419717Z',2439591386,-81,-81,9.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDa66SLCRoMCL+ypLgGELnTo7cDIJC36ZeA+ukB',3,'2024-10-11T12:25:35.893895955Z','smartua-iot-r06','503035414C284750','2024-10-11T12:25:25.015907Z',2423034979,-96,-96,8.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDjqLKDCRoMCL+ypLgGEMr+wL0DILjFjsHC+ekB',3,'2024-10-11T12:25:35.907968202Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:25:36.127854913Z'
'smartua-iot-r05','3730392055004100','2024-10-11T12:25:50.128625Z',456947937,-93,-93,2.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDh8fHZARoMCN2ypLgGELqg9OoCIOjd4KGmwOkB',6,'2024-10-11T12:26:05.733652792Z','smartua-iot-r01','3133303726006500','2024-10-11T12:25:43.257921Z',2469430738,-103,-103,6.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDSi8KZCRoMCN2ypLgGEJyrw+wCIND4qqzv+ukB',6,'2024-10-11T12:26:05.737128694Z','smartua-iot-r06','503035414C284750','2024-10-11T12:25:54.855146Z',2452874404,-106,-106,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCkyc+RCRoMCN2ypLgGEJGWmvMCIKDB1NWx+ukB',6,'2024-10-11T12:26:05.752142993Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:26:05.973363097Z'
'smartua-iot-r04','3530362049001700','2024-10-11T12:24:19.348425Z',3498254596,-95,-95,-3.5,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABCEwoyEDRoMCKWzpLgGEMvWsqMBIKDv44HomOoB',3,'2024-10-11T12:27:17.314235522Z','smartua-iot-r01','3133303726006500','2024-10-11T12:26:54.838835Z',2541012290,-107,-107,4.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDCitO7CRoMCKWzpLgGENDpl6UBINCTioH6/OkB',3,'2024-10-11T12:27:17.319082538Z','smartua-iot-r03','3436323818005700','2024-10-11T12:27:07.443691Z',528339950,-107,-107,4,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDup/f7ARoMCKWzpLgGEPvAsKQBILCzj5ywwukB',3,'2024-10-11T12:27:17.344727675Z','smartua-iot-r06','503035414C284750','2024-10-11T12:27:06.436349Z',2524456099,-91,-91,8.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCjyeCzCRoMCKWzpLgGEMWJqKgBILi5vKq8/OkB',3,'2024-10-11T12:27:17.326648901Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:27:17.553672646Z'
'smartua-iot-r03','3436323818005700','2024-10-11T12:27:40.948871Z',561845422,-92,-92,7,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCuqfSLAhoMCMazpLgGEMCw4pMDILCP44Stw+kB',2,'2024-10-11T12:27:50.846764096Z','smartua-iot-r01','3133303726006500','2024-10-11T12:27:28.343668Z',2574517730,-75,-75,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDii9DLCRoMCMazpLgGEIaznpYDIND12+n2/ekB',2,'2024-10-11T12:27:50.824603872Z','smartua-iot-r06','503035414C284750','2024-10-11T12:27:39.941947Z',2557961603,-93,-93,7.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCDy93DCRoMCMazpLgGEJXLqaEDILiPkpO5/ekB',2,'2024-10-11T12:27:50.847052715Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T12:27:51.056355240Z'
