id,received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.consumed_airtime,score
3261,0.35925966729095515,0,0,0,0,0,0,0,0,0,0.43
3262,0.35936983584884874,0,0,0,0,0,0,0,0,0,0.43
3265,0.35970034152252944,0,0,0,0,0,0,0,0,0,0.43
3267,0.3599206786383166,0,0,0,0,0,0,0,0,0,0.43
3268,0.3600308471962102,0,0,0,0,0,0,0,0,0,0.43
3269,0.3601410157541038,0,0,0,0,0,0,0,0,0,0.43
3270,0.3602511843119974,0,0,0,0,0,0,0,0,0,0.43
3272,0.3604715214277845,0,0,0,0,0,0,0,0,0,0.43
3278,0.36113253277514595,0,0,0,0,0,0,0,0,0,0.43
3279,0.36124270133303954,0,0,0,0,0,0,0,0,0,0.43
3280,0.3613528698909331,0,0,0,0,0,0,0,0,0,0.43
3283,0.3616833755646139,0,0,0,0,0,0,0,0,0,0.43
3285,0.361903712680401,0,0,0,0,0,0,0,0,0,0.43
3286,0.3620138812382946,0,0,0,0,0,0,0,0,0,0.43
3287,0.3621240497961882,0,0,0,0,0,0,0,0,0,0.43
3288,0.36223421835408176,0,0,0,0,0,0,0,0,0,0.43
3290,0.3624545554698689,0,0,0,0,0,0,0,0,0,0.43
3296,0.36311556681723034,0,0,0,0,0,0,0,0,0,0.43
3297,0.3632257353751239,0,0,0,0,0,0,0,0,0,0.43
3305,0.36410708383827256,0,0,0,0,0,0,0,0,0,0.43
3306,0.36421725239616615,0,0,0,0,0,0,0,0,0,0.43
3308,0.36443758951195326,0,0,0,0,0,0,0,0,0,0.43
3310,0.36465792662774044,0,0,0,0,0,0,0,0,0,0.43
3311,0.364768095185634,0,0,0,0,0,0,0,0,0,0.43
3313,0.3649884323014212,0,0,0,0,0,0,0,0,0,0.43
3314,0.3650986008593147,0,0,0,0,0,0,0,0,0,0.43
3315,0.3652087694172083,0,0,0,0,0,0,0,0,0,0.43
3316,0.3653189379751019,0,0,0,0,0,0,0,0,0,0.43
3429,0.37776798501707615,0,0,0,0,0,0,0,0,0,0.43
3430,0.3778781535749697,0,0,0,0,0,0,0,0,0,0.43
3431,0.37798832213286326,0,0,0,0,0,0,0,0,0,0.43
3432,0.37809849069075685,0,0,0,0,0,0,0,0,0,0.43
3439,0.3788696705960119,0,0,0,0,0,0,0,0,0,0.43
3440,0.3789798391539055,0,0,0,0,0,0,0,0,0,0.43
3441,0.37909000771179907,0,0,0,0,0,0,0,0,0,0.43
3448,0.3798611876170541,0,0,0,0,0,0,0,0,0,0.43
3449,0.37997135617494765,0,0,0,0,0,0,0,0,0,0.43
3450,0.38008152473284124,0,0,0,0,0,0,0,0,0,0.43
3451,0.3801916932907348,0,0,0,0,0,0,0,0,0,0.43
3453,0.380412030406522,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3454,0.3805221989644156,0,0,0,0,0,0,0,0,0,0.43
3455,0.3806323675223091,0,0,0,0,0,0,0,0,0,0.43
3457,0.3808527046380963,0,0,0,0,0,0,0,0,0,0.43
3458,0.38096287319598987,0,0,0,0,0,0,0,0,0,0.43
3459,0.38107304175388346,0,0,0,0,0,0,0,0,0,0.43
3460,0.38118321031177704,0,0,0,0,0,0,0,0,0,0.43
3463,0.38151371598545775,0,0,0,0,0,0,0,0,0,0.43
3465,0.3817340531012449,0,0,0,0,0,0,0,0,0,0.43
3468,0.3820645587749256,0,0,0,0,0,0,0,0,0,0.43
3469,0.3821747273328192,0,0,0,0,0,0,0,0,0,0.43
3475,0.38283573868018067,0,0,0,0,0,0,0,0,0,0.43
3476,0.38294590723807426,0,0,0,0,0,0,0,0,0,0.43
3480,0.38338658146964855,0,0,0,0,0,0,0,0,0,0.43
3490,0.38448826704858435,0,0,0,0,0,0,0,0,0,0.43
3492,0.38470860416437147,0,0,0,0,0,0,0,0,0,0.43
3493,0.38481877272226506,0,0,0,0,0,0,0,0,0,0.43
3495,0.38503910983805223,0,0,0,0,0,0,0,0,0,0.43
3498,0.38536961551173293,0,0,0,0,0,0,0,0,0,0.43
3500,0.3855899526275201,0,0,0,0,0,0,0,0,0,0.43
3501,0.3857001211854137,0,0,0,0,0,0,0,0,0,0.43
3502,0.3858102897433073,0,0,0,0,0,0,0,0,0,0.43
3503,0.38592045830120086,0,0,0,0,0,0,0,0,0,0.43
3506,0.38625096397488157,0,0,0,0,0,0,0,0,0,0.43
3507,0.38636113253277515,0,0,0,0,0,0,0,0,0,0.43
3509,0.3865814696485623,0,0,0,0,0,0,0,0,0,0.43
3510,0.38669163820645586,0,0,0,0,0,0,0,0,0,0.43
3511,0.38680180676434944,0,0,0,0,0,0,0,0,0,0.43
3532,0.3891153464801146,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3630,0.39991186515368515,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3638,0.40079321361683373,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3639,0.4009033821747273,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3641,0.4011237192905145,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3647,0.40178473063787595,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3648,0.40189489919576954,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3651,0.40222540486945024,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3656,0.4027762476589181,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3657,0.4028864162168117,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3659,0.4031067533325989,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
3940,0.43406411810069406,0,0,0,0,0,0,0,0,0,0.43
3942,0.43428445521648124,0,0,0,0,0,0,0,0,0,0.43
3943,0.43439462377437477,0,0,0,0,0,0,0,0,0,0.43
3946,0.4347251294480555,0,0,0,0,0,0,0,0,0,0.43
3948,0.4349454665638427,0,0,0,0,0,0,0,0,0,0.43
3949,0.4350556351217363,0,0,0,0,0,0,0,0,0,0.43
3950,0.4351658036796298,0,0,0,0,0,0,0,0,0,0.43
3951,0.4352759722375234,0,0,0,0,0,0,0,0,0,0.43
3955,0.43571664646909775,0,0,0,0,0,0,0,0,0,0.43
3956,0.4358268150269913,0,0,0,0,0,0,0,0,0,0.43
3958,0.43604715214277845,0,0,0,0,0,0,0,0,0,0.43
3959,0.43615732070067204,0,0,0,0,0,0,0,0,0,0.43
3960,0.4362674892585656,0,0,0,0,0,0,0,0,0,0.43
3961,0.4363776578164592,0,0,0,0,0,0,0,0,0,0.43
3964,0.4367081634901399,0,0,0,0,0,0,0,0,0,0.43
3966,0.4369285006059271,0,0,0,0,0,0,0,0,0,0.43
3967,0.43703866916382067,0,0,0,0,0,0,0,0,0,0.43
3968,0.4371488377217142,0,0,0,0,0,0,0,0,0,0.43
3970,0.4373691748375014,0,0,0,0,0,0,0,0,0,0.43
3976,0.43803018618486284,0,0,0,0,0,0,0,0,0,0.43
3977,0.4381403547427564,0,0,0,0,0,0,0,0,0,0.43
3981,0.4385810289743307,0,0,0,0,0,0,0,0,0,0.43
3983,0.4388013660901179,0,0,0,0,0,0,0,0,0,0.43
3984,0.43891153464801147,0,0,0,0,0,0,0,0,0,0.43
3985,0.43902170320590506,0,0,0,0,0,0,0,0,0,0.43
3990,0.43957254599537293,0,0,0,0,0,0,0,0,0,0.43
3991,0.4396827145532665,0,0,0,0,0,0,0,0,0,0.43
3996,0.4402335573427344,0,0,0,0,0,0,0,0,0,0.43
3999,0.4405640630164151,0,0,0,0,0,0,0,0,0,0.43
4001,0.44078440013220227,0,0,0,0,0,0,0,0,0,0.43
4003,0.44100473724798944,0,0,0,0,0,0,0,0,0,0.43
4004,0.44111490580588303,0,0,0,0,0,0,0,0,0,0.43
4014,0.4422165913848188,0,0,0,0,0,0,0,0,0,0.43
4015,0.44232675994271237,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4016,0.44243692850060595,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4019,0.44276743417428666,0,0,0,0,0,0,0,0,0,0.43
4020,0.44287760273218024,0,0,0,0,0,0,0,0,0,0.43
4023,0.44320810840586095,0,0,0,0,0,0,0,0,0,0.43
4024,0.44331827696375453,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4026,0.4435386140795417,0,0,0,0,0,0,0,0,0,0.43
4029,0.4438691197532224,0,0,0,0,0,0,0,0,0,0.43
4030,0.443979288311116,0,0,0,0,0,0,0,0,0,0.43
4035,0.44453013110058387,0,0,0,0,0,0,0,0,0,0.43
4041,0.44519114244794533,0,0,0,0,0,0,0,0,0,0.43
4042,0.4453013110058389,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4043,0.4454114795637325,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4046,0.44574198523741326,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4051,0.44629282802688114,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4052,0.4464029965847747,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4053,0.44651316514266826,0,0,0,0,0,0,0,0,0,0.43
4054,0.44662333370056184,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4055,0.44673350225845543,0,0,0,0,0,0,0,0,0,0.43
4056,0.446843670816349,0,0,0,0,0,0,0,0,0,0.43
4057,0.4469538393742426,0,0,0,0,0,0,0,0,0,0.43
4058,0.4470640079321362,0,0,0,0,0,0,0,0,0,0.43
4059,0.4471741764900297,0,0,0,0,0,0,0,0,0,0.43
4060,0.4472843450479233,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4062,0.4475046821637105,0,0,0,0,0,0,0,0,0,0.43
4063,0.44761485072160406,0,0,0,0,0,0,0,0,0,0.43
4065,0.44783518783739124,0,0,0,0,0,0,0,0,0,0.43
4066,0.44794535639528477,0,0,0,0,0,0,0,0,0,0.43
4067,0.44805552495317835,0,0,0,0,0,0,0,0,0,0.43
4068,0.44816569351107194,0,0,0,0,0,0,0,0,0,0.43
4069,0.4482758620689655,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4070,0.4483860306268591,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4076,0.4490470419742206,0,0,0,0,0,0,0,0,0,0.43
4077,0.44915721053211416,0,0,0,0,0,0,0,0,0,0.43
4080,0.44948771620579486,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4083,0.4498182218794756,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4086,0.4501487275531563,0,0,0,0,0,0,0,0,0,0.43
4087,0.4502588961110499,0,0,0,0,0,0,0,0,0,0.43
4091,0.4506995703426242,0,0,0,0,0,0,0,0,0,0.43
4092,0.4508097389005178,0,0,0,0,0,0,0,0,0,0.43
4098,0.45147075024787925,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4107,0.45246226726892147,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4108,0.452572435826815,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4116,0.45345378428996364,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4123,0.4542249641952187,0,0,0,0,0,0,0,0,0,0.43
4125,0.45444530131100586,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4126,0.45455546986889944,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4127,0.454665638426793,0,0,0,0,0,0,0,0,0,0.43
4128,0.45477580698468656,0,0,0,0,0,0,0,0,0,0.43
4129,0.45488597554258015,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4135,0.4555469868899416,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4136,0.4556571554478352,0,0,0,0,0,0,0,0,0,0.43
4138,0.45587749256362237,0,0,0,0,0,0,0,0,0,0.43
4139,0.4559876611215159,0,0,0,0,0,0,0,0,0,0.43
4140,0.4560978296794095,0,0,0,0,0,0,0,0,0,0.43
4141,0.45620799823730307,0,0,0,0,0,0,0,0,0,0.43
4142,0.45631816679519666,0,0,0,0,0,0,0,0,0,0.43
4145,0.45664867246887736,0,0,0,0,0,0,0,0,0,0.43
4146,0.45675884102677095,0,0,0,0,0,0,0,0,0,0.43
4148,0.4569791781425581,0,0,0,0,0,0,0,0,0,0.43
4149,0.4570893467004517,0,0,0,0,0,0,0,0,0,0.43
4150,0.4571995152583453,0,0,0,0,0,0,0,0,0,0.43
4151,0.4573096838162388,0,0,0,0,0,0,0,0,0,0.43
4156,0.45786052660570675,0,0,0,0,0,0,0,0,0,0.43
4157,0.4579706951636003,0,0,0,0,0,0,0,0,0,0.43
4159,0.45819103227938746,0,0,0,0,0,0,0,0,0,0.43
4160,0.45830120083728104,0,0,0,0,0,0,0,0,0,0.43
4161,0.45841136939517463,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4162,0.4585215379530682,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4163,0.45863170651096175,0,0,0,0,0,0,0,0,0,0.43
4164,0.45874187506885533,0,0,0,0,0,0,0,0,0,0.43
4165,0.4588520436267489,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4166,0.4589622121846425,0,0,0,0,0,0,0,0,0,0.43
4168,0.4591825493004297,0,0,0,0,0,0,0,0,0,0.43
4169,0.4592927178583232,0,0,0,0,0,0,0,0,0,0.43
4170,0.4594028864162168,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4175,0.4599537292056847,0,0,0,0,0,0,0,0,0,0.43
4176,0.46006389776357826,0,0,0,0,0,0,0,0,0,0.43
4177,0.46017406632147184,0,0,0,0,0,0,0,0,0,0.43
4178,0.46028423487936543,0,0,0,0,0,0,0,0,0,0.43
4179,0.460394403437259,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4180,0.4605045719951526,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4204,0.46314861738459845,0,0,0,0,0,0,0,0,0,0.43
4221,0.46502148286878925,0,0,0,0,0,0,0,0,0,0.43
4222,0.46513165142668284,0,0,0,0,0,0,0,0,0,0.43
4225,0.46546215710036354,0,0,0,0,0,0,0,0,0,0.43
4227,0.4656824942161507,0,0,0,0,0,0,0,0,0,0.43
4230,0.46601299988983147,0,0,0,0,0,0,0,0,0,0.43
4231,0.466123168447725,0,0,0,0,0,0,0,0,0,0.43
4234,0.46645367412140576,0,0,0,0,0,0,0,0,0,0.43
4235,0.46656384267929935,0,0,0,0,0,0,0,0,0,0.43
4237,0.46678417979508646,0,0,0,0,0,0,0,0,0,0.43
4238,0.46689434835298005,0,0,0,0,0,0,0,0,0,0.43
4239,0.46700451691087363,0,0,0,0,0,0,0,0,0,0.43
4240,0.4671146854687672,0,0,0,0,0,0,0,0,0,0.43
4243,0.4674451911424479,0,0,0,0,0,0,0,0,0,0.43
4245,0.4676655282582351,0,0,0,0,0,0,0,0,0,0.43
4264,0.46975873085821307,0,0,0,0,0,0,0,0,0,0.43
4265,0.46986889941610666,0,0,0,0,0,0,0,0,0,0.43
4266,0.46997906797400024,0,0,0,0,0,0,0,0,0,0.43
4273,0.47075024787925523,0,0,0,0,0,0,0,0,0,0.43
4274,0.4708604164371488,0,0,0,0,0,0,0,0,0,0.43
4275,0.4709705849950424,0,0,0,0,0,0,0,0,0,0.43
4276,0.471080753552936,0,0,0,0,0,0,0,0,0,0.43
4281,0.47163159634240387,0,0,0,0,0,0,0,0,0,0.43
4282,0.47174176490029746,0,0,0,0,0,0,0,0,0,0.43
4283,0.47185193345819104,0,0,0,0,0,0,0,0,0,0.43
4284,0.47196210201608463,0,0,0,0,0,0,0,0,0,0.43
4285,0.4720722705739782,0,0,0,0,0,0,0,0,0,0.43
4288,0.4724027762476589,0,0,0,0,0,0,0,0,0,0.43
4289,0.4725129448055525,0,0,0,0,0,0,0,0,0,0.43
4293,0.4729536190371268,0,0,0,0,0,0,0,0,0,0.43
4294,0.4730637875950204,0,0,0,0,0,0,0,0,0,0.43
4299,0.47361463038448826,0,0,0,0,0,0,0,0,0,0.43
4300,0.47372479894238184,0,0,0,0,0,0,0,0,0,0.43
4301,0.47383496750027543,0,0,0,0,0,0,0,0,0,0.43
4379,0.48242811501597443,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4384,0.4829789578054423,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4385,0.4830891263633359,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4387,0.48330946347912307,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4461,0.4914619367632478,0,0,0,0,0,0,0,0,0,0.43
4462,0.4915721053211414,0,0,0,0,0,0,0,0,0,0.43
4504,0.4961991847526716,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4511,0.49697036465792666,0,0,0,0,0,0,0,0,0,0.43
4513,0.4971907017737138,0,0,0,0,0,0,0,0,0,0.43
4518,0.49774154456318165,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4527,0.49873306158422387,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4539,0.5000550842789467,0,0,0,0,0,0,0,0,0,0.43
4541,0.5002754213947339,0,0,0,0,0,0,0,0,0,0.43
4542,0.5003855899526275,0,0,0,0,0,0,0,0,0,0.43
4543,0.5004957585105211,0,0,0,0,0,0,0,0,0,0.43
4544,0.5006059270684147,0,0,0,0,0,0,0,0,0,0.43
4548,0.501046601299989,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4565,0.5029194667841798,0,0,0,0,0,0,0,0,0,0.43
4567,0.5031398038999669,0,0,0,0,0,0,0,0,0,0.43
4568,0.5032499724578605,0,0,0,0,0,0,0,0,0,0.43
4569,0.5033601410157541,0,0,0,0,0,0,0,0,0,0.43
4570,0.5034703095736477,0,0,0,0,0,0,0,0,0,0.43
4574,0.503910983805222,0,0,0,0,0,0,0,0,0,0.43
4578,0.5043516580367963,0,0,0,0,0,0,0,0,0,0.43
4581,0.504682163710477,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4582,0.5047923322683706,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4590,0.5056736807315192,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4591,0.5057838492894128,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4594,0.5061143549630935,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4600,0.5067753663104549,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4627,0.5097499173735816,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4630,0.5100804230472623,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4648,0.5120634570893468,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4653,0.5126142998788146,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4654,0.5127244684367082,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4656,0.5129448055524953,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4663,0.5137159854577503,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4666,0.5140464911314311,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4671,0.514597333920899,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4672,0.5147075024787926,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4674,0.5149278395945797,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4680,0.5155888509419412,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4681,0.5156990194998348,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4684,0.5160295251735155,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4693,0.5170210421945577,0,0,0,0,0,0,0,0,0,0.43
4694,0.5171312107524513,0,0,0,0,0,0,0,0,0,0.43
4695,0.5172413793103449,0,0,0,0,0,0,0,0,0,0.43
4696,0.5173515478682384,0,0,0,0,0,0,0,0,0,0.43
4697,0.517461716426132,0,0,0,0,0,0,0,0,0,0.43
4700,0.5177922220998127,0,0,0,0,0,0,0,0,0,0.43
4701,0.5179023906577063,0,0,0,0,0,0,0,0,0,0.43
4702,0.5180125592155999,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4707,0.5185634020050678,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4708,0.5186735705629614,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4710,0.5188939076787484,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4716,0.51955491902611,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4717,0.5196650875840035,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4720,0.5199955932576843,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4725,0.5205464360471521,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4729,0.5209871102787265,0,0,0,0,0,0,0,0,0,0.43
4732,0.5213176159524072,0,0,0,0,0,0,0,0,0,0.43
4733,0.5214277845103008,0,0,0,0,0,0,0,0,0,0.43
4735,0.5216481216260879,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4736,0.5217582901839815,0,0,0,0,0,0,0,0,0,0.43
4737,0.521868458741875,0,0,0,0,0,0,0,0,0,0.43
4739,0.5220887958576622,0,0,0,0,0,0,0,0,0,0.43
4747,0.5229701443208108,0,0,0,0,0,0,0,0,0,0.43
4748,0.5230803128787044,0,0,0,0,0,0,0,0,0,0.43
4750,0.5233006499944916,0,0,0,0,0,0,0,0,0,0.43
4751,0.5234108185523851,0,0,0,0,0,0,0,0,0,0.43
4754,0.5237413242260659,0,0,0,0,0,0,0,0,0,0.43
4755,0.5238514927839595,0,0,0,0,0,0,0,0,0,0.43
4757,0.5240718298997467,0,0,0,0,0,0,0,0,0,0.43
4758,0.5241819984576402,0,0,0,0,0,0,0,0,0,0.43
4759,0.5242921670155337,0,0,0,0,0,0,0,0,0,0.43
4760,0.5244023355734273,0,0,0,0,0,0,0,0,0,0.43
4763,0.5247328412471081,0,0,0,0,0,0,0,0,0,0.43
4764,0.5248430098050016,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4770,0.5255040211523632,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4771,0.5256141897102566,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4774,0.5259446953839374,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4776,0.5261650324997246,0,0,0,0,0,0,0,0,0,0.43
4777,0.5262752010576182,0,0,0,0,0,0,0,0,0,0.43
4778,0.5263853696155117,0,0,0,0,0,0,0,0,0,0.43
4780,0.5266057067312989,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4782,0.5268260438470861,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4784,0.5270463809628732,0,0,0,0,0,0,0,0,0,0.43
4785,0.5271565495207667,0,0,0,0,0,0,0,0,0,0.43
4786,0.5272667180786603,0,0,0,0,0,0,0,0,0,0.43
4787,0.5273768866365539,0,0,0,0,0,0,0,0,0,0.43
4788,0.5274870551944475,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4790,0.5277073923102347,0,0,0,0,0,0,0,0,0,0.43
4791,0.5278175608681283,0,0,0,0,0,0,0,0,0,0.43
4792,0.5279277294260218,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4793,0.5280378979839154,0,0,0,0,0,0,0,0,0,0.43
4794,0.528148066541809,0,0,0,0,0,0,0,0,0,0.43
4801,0.528919246447064,0,0,0,0,0,0,0,0,0,0.43
4802,0.5290294150049576,0,0,0,0,0,0,0,0,0,0.43
4806,0.5294700892365319,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4807,0.5295802577944255,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4810,0.5299107634681062,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4811,0.5300209320259998,0,0,0,0,0,0,0,0,0,0.43
4812,0.5301311005838933,0,0,0,0,0,0,0,0,0,0.43
4813,0.5302412691417869,0,0,0,0,0,0,0,0,0,0.43
4814,0.5303514376996805,0,0,0,0,0,0,0,0,0,0.43
4817,0.5306819433733613,0,0,0,0,0,0,0,0,0,0.43
4819,0.5309022804891484,0,0,0,0,0,0,0,0,0,0.43
4820,0.5310124490470419,0,0,0,0,0,0,0,0,0,0.43
4821,0.5311226176049355,0,0,0,0,0,0,0,0,0,0.43
4822,0.5312327861628291,0,0,0,0,0,0,0,0,0,0.43
4823,0.5313429547207227,0,0,0,0,0,0,0,0,0,0.43
4826,0.5316734603944034,0,0,0,0,0,0,0,0,0,0.43
4827,0.531783628952297,0,0,0,0,0,0,0,0,0,0.43
4828,0.5318937975101906,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4829,0.5320039660680842,0,0,0,0,0,0,0,0,0,0.43
4830,0.5321141346259778,0,0,0,0,0,0,0,0,0,0.43
4831,0.5322243031838714,0,0,0,0,0,0,0,0,0,0.43
4840,0.5332158202049135,0,0,0,0,0,0,0,0,0,0.43
4841,0.5333259887628071,0,0,0,0,0,0,0,0,0,0.43
4845,0.5337666629943814,0,0,0,0,0,0,0,0,0,0.43
4847,0.5339870001101685,0,0,0,0,0,0,0,0,0,0.43
4849,0.5342073372259557,0,0,0,0,0,0,0,0,0,0.43
4850,0.5343175057838493,0,0,0,0,0,0,0,0,0,0.43
4853,0.53464801145753,0,0,0,0,0,0,0,0,0,0.43
4854,0.5347581800154236,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4855,0.5348683485733172,0,0,0,0,0,0,0,0,0,0.43
4860,0.535419191362785,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4861,0.5355293599206786,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4864,0.5358598655943594,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4878,0.5374022254048695,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4888,0.5385039109838052,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4890,0.5387242480995924,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4896,0.5393852594469538,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4897,0.5394954280048474,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4900,0.5398259336785282,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
4905,0.5403767764679961,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.43
